age,workclass,education-num,occupation,capital-gain,capital-loss,hours-per-week,income
23,Private,9,Handlers-cleaners,0,0,40,0
54,Private,9,Craft-repair,0,1902,40,1
18,Never-worked,10,?,0,0,4,0
49,Federal-gov,10,Adm-clerical,0,0,40,0
43,Local-gov,10,Farming-fishing,0,2002,40,0
30,Private,9,Handlers-cleaners,-31073,0,40,0
36,Private,9,Craft-repair,0,0,40,0
25,Private,9,Adm-clerical,0,0,40,0
39,Private,13,Prof-specialty,0,0,40,1
46,Self-emp-not-inc,13,Craft-repair,0,0,40,0
19,Self-emp-inc,9,Sales,0,0,40,0
33,Private,12,Sales,0,0,45,0
45,Private,9,Machine-op-inspct,0,0,40,0
58,Private,9,Farming-fishing,0,0,53,1
47,Private,13,Prof-specialty,0,0,50,0
45,Private,10,Sales,0,0,45,0
75,?,9,?,0,0,8,0
18,Private,8,Sales,0,0,20,0
47,Private,10,Adm-clerical,0,0,48,1
38,Self-emp-not-inc,15,Prof-specialty,0,0,37,0
50,Private,9,Craft-repair,0,0,40,0
33,State-gov,13,Exec-managerial,0,0,40,1
53,Self-emp-inc,10,Sales,0,1887,48,0
44,Private,6,Machine-op-inspct,0,0,40,0
31,Private,13,Tech-support,0,0,40,0
45,Private,11,Exec-managerial,0,1977,50,1
34,Private,9,Handlers-cleaners,0,0,40,0
25,Private,3,Machine-op-inspct,0,0,40,0
38,Self-emp-inc,9,Exec-managerial,0,0,40,0
39,Private,9,Other-service,5013,0,40,0
26,Local-gov,6,Other-service,0,0,40,0
26,?,13,?,0,0,40,0
31,Private,8,Other-service,0,0,21,0
30,Private,9,Priv-house-serv,0,0,40,0
66,Local-gov,10,Adm-clerical,0,0,20,0
35,Private,9,Handlers-cleaners,0,0,40,0
27,State-gov,14,Prof-specialty,0,0,40,0
25,Private,13,Exec-managerial,0,0,40,0
46,State-gov,9,Transport-moving,0,0,40,0
36,State-gov,9,Adm-clerical,0,0,38,0
58,Private,14,Exec-managerial,0,0,40,1
34,Private,10,Adm-clerical,0,0,40,0
57,Self-emp-inc,9,Sales,0,0,45,1
58,Private,4,Handlers-cleaners,0,0,40,0
61,Local-gov,9,Prof-specialty,0,0,40,0
21,?,10,?,0,0,40,0
28,Private,9,Craft-repair,0,0,40,0
53,Self-emp-not-inc,4,Tech-support,0,0,99,0
19,Private,9,Adm-clerical,0,0,25,0
31,Private,9,Farming-fishing,0,0,45,0
46,Private,13,Prof-specialty,0,0,40,1
19,?,10,?,0,0,23,0
25,Private,13,Sales,0,0,40,0
44,Private,13,Other-service,0,0,65,0
58,Private,10,Sales,0,0,12,0
47,Private,13,Exec-managerial,0,0,40,0
47,Private,9,Exec-managerial,3325,0,45,0
30,Private,13,Prof-specialty,0,0,38,0
32,Private,11,Adm-clerical,0,0,35,0
32,Private,13,Exec-managerial,0,0,50,0
63,Private,13,Other-service,0,0,10,0
59,Private,11,Craft-repair,0,0,40,0
41,Private,13,Protective-serv,15024,0,60,1
52,Private,9,Prof-specialty,7688,0,40,1
65,?,9,?,0,0,40,0
48,Private,9,Machine-op-inspct,0,0,40,0
30,Private,13,Tech-support,0,0,40,0
36,Private,9,Craft-repair,7688,0,50,1
23,Private,10,Adm-clerical,0,0,40,0
47,Self-emp-not-inc,11,Other-service,0,0,45,0
39,Private,9,Exec-managerial,0,0,30,0
28,Private,9,Machine-op-inspct,0,0,40,0
22,?,10,?,0,0,36,0
21,Private,10,Other-service,0,0,25,0
36,Private,14,Exec-managerial,0,0,50,0
54,Private,13,Exec-managerial,15024,0,60,1
43,Local-gov,14,Prof-specialty,0,0,40,1
24,Private,10,Other-service,0,0,30,0
38,Private,14,Exec-managerial,0,0,45,1
42,Private,9,Prof-specialty,0,0,40,0
18,Private,8,Protective-serv,0,0,45,0
67,?,3,?,0,0,40,0
29,Private,9,Adm-clerical,0,0,30,0
32,Local-gov,13,Prof-specialty,0,0,35,0
25,Private,9,Farming-fishing,0,0,40,0
59,Private,10,Sales,4064,0,40,0
47,Private,7,Craft-repair,0,0,40,0
46,Federal-gov,14,Exec-managerial,0,0,40,1
53,Private,9,Craft-repair,0,0,40,0
33,Self-emp-not-inc,9,Craft-repair,0,0,40,0
22,Private,10,Adm-clerical,0,0,30,0
51,Federal-gov,9,Adm-clerical,0,1980,40,0
20,Private,10,Sales,0,0,30,0
33,Private,7,Craft-repair,0,0,45,0
26,Private,10,Sales,0,0,15,0
20,?,10,?,0,0,36,0
40,Private,9,Exec-managerial,0,0,42,0
45,Federal-gov,10,Adm-clerical,914,0,40,0
39,Private,6,Other-service,0,0,40,0
47,Private,4,Transport-moving,0,0,48,0
23,?,13,?,0,0,55,0
54,Private,9,Craft-repair,0,0,40,0
30,Private,9,Tech-support,0,0,40,0
50,Self-emp-not-inc,9,Craft-repair,0,0,51,0
51,Private,14,Exec-managerial,0,0,60,1
35,Private,13,Sales,0,0,55,0
40,State-gov,13,Craft-repair,0,0,40,0
62,Private,9,Exec-managerial,0,0,45,1
34,Private,14,Adm-clerical,0,0,50,0
24,Private,13,Other-service,0,0,75,0
61,Local-gov,9,Farming-fishing,0,0,48,0
67,Private,9,Sales,0,0,10,0
67,?,11,?,0,0,1,0
26,Private,10,Craft-repair,0,0,40,0
24,Private,9,Craft-repair,0,0,44,0
53,Private,11,Prof-specialty,0,0,40,0
33,State-gov,13,Prof-specialty,0,0,15,0
34,Private,14,Prof-specialty,0,0,45,0
26,?,10,?,0,0,40,0
23,Private,13,Adm-clerical,0,0,20,0
50,State-gov,5,Prof-specialty,0,2002,40,0
27,Private,4,Other-service,0,0,24,0
38,?,4,?,0,0,45,0
25,?,9,?,0,1602,40,0
39,Federal-gov,9,Armed-Forces,0,0,50,0
36,Self-emp-not-inc,9,Farming-fishing,0,0,35,0
54,Private,9,Exec-managerial,0,0,43,0
26,Private,12,Adm-clerical,0,0,40,0
42,Private,10,Other-service,8614,0,52,0
30,Private,9,Other-service,0,0,45,0
59,Private,11,Adm-clerical,0,0,40,0
51,State-gov,10,Prof-specialty,0,0,40,0
63,Private,9,Sales,0,1573,25,0
24,State-gov,9,Adm-clerical,0,0,40,0
58,State-gov,10,Exec-managerial,0,0,40,0
41,Private,10,Craft-repair,0,0,40,0
41,Self-emp-not-inc,9,Other-service,0,0,60,0
23,Private,13,Adm-clerical,0,0,24,0
17,Private,6,Sales,0,0,24,0
21,?,10,?,0,0,30,0
32,Local-gov,9,Protective-serv,0,0,40,0
35,Self-emp-not-inc,9,Exec-managerial,4650,0,50,0
27,Private,9,Adm-clerical,0,0,40,0
33,Private,7,Adm-clerical,0,0,38,0
19,Private,9,Machine-op-inspct,0,0,40,0
30,Private,7,Handlers-cleaners,0,0,40,0
37,Private,2,Other-service,0,0,53,0
37,Private,9,Exec-managerial,0,0,40,0
35,Private,10,Sales,0,0,30,0
31,Private,13,Machine-op-inspct,0,0,36,0
38,Self-emp-not-inc,9,Farming-fishing,0,0,60,0
42,Private,4,Transport-moving,0,0,40,0
34,Private,5,Transport-moving,0,0,45,0
44,State-gov,9,Other-service,0,0,15,0
21,Private,9,Other-service,0,0,40,0
24,Private,9,Other-service,0,0,40,0
20,?,10,?,0,0,30,0
68,Private,13,Prof-specialty,0,0,40,1
36,?,10,?,0,0,32,0
31,Private,7,Craft-repair,0,0,40,0
28,Self-emp-not-inc,10,Exec-managerial,0,0,70,0
28,Local-gov,13,Prof-specialty,0,0,40,0
53,Private,10,Craft-repair,0,0,40,0
47,Federal-gov,14,Exec-managerial,0,0,40,0
17,Private,6,Farming-fishing,0,0,30,0
43,?,11,?,0,2339,36,0
42,Private,4,Handlers-cleaners,0,0,30,0
40,Private,10,Machine-op-inspct,0,0,40,1
45,Private,10,Exec-managerial,0,0,40,0
47,Private,10,Sales,0,0,60,0
39,Private,9,Other-service,0,0,38,0
41,Self-emp-inc,9,Sales,0,0,62,0
73,Private,13,Prof-specialty,0,0,30,0
40,Private,11,Sales,13550,0,50,0
45,Self-emp-not-inc,9,Craft-repair,7298,0,90,0
46,Private,13,Sales,0,0,40,0
36,Private,9,Transport-moving,0,0,50,0
33,Private,9,Farming-fishing,0,0,40,0
28,Private,11,Craft-repair,0,0,50,0
49,Private,4,Machine-op-inspct,0,0,48,0
35,Private,10,Adm-clerical,0,0,40,0
57,Private,9,Other-service,0,0,30,0
58,Private,11,Exec-managerial,3908,0,40,0
36,Private,9,Adm-clerical,0,0,35,0
31,Private,11,Adm-clerical,0,0,40,0
23,Private,13,Adm-clerical,0,0,38,0
59,Private,5,Craft-repair,0,0,50,0
23,Private,13,Sales,0,0,40,0
27,Local-gov,12,Prof-specialty,0,0,40,0
19,Private,8,Other-service,0,0,20,0
24,Private,13,Adm-clerical,0,0,40,0
33,?,10,?,0,0,50,0
27,Private,13,Prof-specialty,13550,0,40,1
56,Private,4,Machine-op-inspct,0,0,48,0
58,Private,13,Prof-specialty,0,0,50,0
18,Private,7,Sales,0,0,18,0
56,Private,13,Machine-op-inspct,0,0,40,0
46,Private,3,Handlers-cleaners,0,0,25,0
48,Local-gov,14,Exec-managerial,0,0,40,0
23,Private,9,Craft-repair,0,0,40,0
24,Private,10,Machine-op-inspct,0,0,14,0
31,Private,10,Tech-support,0,0,40,0
54,Private,13,Exec-managerial,0,0,45,1
27,Private,10,Handlers-cleaners,0,0,50,0
30,Private,9,Craft-repair,0,0,40,0
49,Private,9,Exec-managerial,0,0,60,0
50,Local-gov,14,Adm-clerical,0,2415,50,0
58,Private,16,Prof-specialty,0,0,8,0
38,Federal-gov,9,Transport-moving,6849,0,50,0
77,Private,9,Prof-specialty,0,0,35,0
26,Private,7,Craft-repair,0,0,40,0
59,Self-emp-not-inc,9,Sales,0,0,40,1
41,Private,9,Craft-repair,0,1848,40,1
22,State-gov,10,Tech-support,0,0,10,0
26,Private,10,Craft-repair,0,0,40,0
32,State-gov,13,Exec-managerial,0,0,40,1
31,Private,9,Machine-op-inspct,0,0,60,0
38,Private,13,Exec-managerial,0,1887,50,1
71,Self-emp-not-inc,9,Farming-fishing,1731,0,5,0
66,Private,13,Other-service,0,0,40,1
25,Local-gov,13,Prof-specialty,0,0,55,0
42,Federal-gov,10,Craft-repair,7688,0,45,0
42,Private,13,Prof-specialty,0,1564,38,1
30,Private,10,Machine-op-inspct,0,0,40,0
21,Private,10,Prof-specialty,0,0,8,0
55,Private,10,Craft-repair,0,0,40,0
59,Private,10,Sales,0,0,40,1
52,Private,9,Adm-clerical,0,0,46,0
49,Local-gov,9,Craft-repair,0,0,40,0
22,Self-emp-inc,13,Adm-clerical,0,0,40,0
37,Private,9,Other-service,0,0,40,0
36,Self-emp-not-inc,16,Prof-specialty,0,0,40,1
22,?,10,?,0,0,40,0
62,?,8,?,0,0,40,0
62,?,10,?,0,0,1,0
53,Self-emp-not-inc,15,Prof-specialty,0,0,60,1
39,Private,13,Handlers-cleaners,0,0,40,0
69,Self-emp-not-inc,10,Craft-repair,9386,0,72,1
56,Private,10,Exec-managerial,0,0,54,0
73,?,6,?,0,0,4,0
18,Private,9,Sales,0,0,24,0
58,Private,9,Other-service,0,0,20,0
38,Private,10,Adm-clerical,0,0,40,0
58,Local-gov,14,Prof-specialty,7688,0,30,1
54,Private,9,Exec-managerial,0,0,48,0
81,?,9,?,0,0,35,0
26,Private,10,Adm-clerical,0,0,45,0
40,Private,10,Other-service,0,0,40,0
57,Local-gov,13,Prof-specialty,0,0,35,0
36,Private,9,Machine-op-inspct,0,0,40,0
30,Private,13,Prof-specialty,0,0,45,1
27,Private,3,Craft-repair,0,0,40,0
29,Private,6,Adm-clerical,0,0,40,0
26,Local-gov,13,Protective-serv,0,0,40,0
33,Private,6,Machine-op-inspct,0,0,40,0
19,Private,6,Farming-fishing,0,0,25,0
45,Private,11,Prof-specialty,0,0,32,0
55,Local-gov,14,Exec-managerial,0,0,40,0
17,Private,7,Handlers-cleaners,0,0,15,0
38,Private,10,Craft-repair,0,0,40,0
62,Self-emp-inc,16,Prof-specialty,-31073,0,80,0
43,Private,13,Transport-moving,0,0,70,0
52,Private,5,Craft-repair,0,0,40,0
59,Private,9,Craft-repair,0,0,40,0
52,Private,13,Exec-managerial,0,0,40,1
18,Private,10,Other-service,0,0,20,0
48,Self-emp-inc,9,Craft-repair,7298,0,50,1
31,Private,10,Other-service,0,1672,50,0
55,Local-gov,9,Transport-moving,0,0,44,0
36,Private,9,Sales,0,0,50,0
20,Private,10,Handlers-cleaners,0,0,20,0
42,Local-gov,10,Adm-clerical,0,0,40,0
41,Self-emp-not-inc,9,Craft-repair,0,0,40,0
35,Private,13,Prof-specialty,0,0,45,1
43,Private,10,Other-service,0,0,28,0
25,Private,10,Sales,0,0,44,1
57,Private,9,Transport-moving,0,0,42,0
45,Private,9,Handlers-cleaners,7298,0,40,1
60,Private,9,Prof-specialty,0,0,30,0
35,Self-emp-not-inc,10,Exec-managerial,0,0,45,0
44,Private,10,Sales,0,0,50,0
30,Private,4,Craft-repair,0,0,38,0
36,Private,13,Adm-clerical,0,0,50,0
48,Private,11,Handlers-cleaners,5013,0,40,0
20,Private,9,Sales,0,0,35,0
23,Private,13,Adm-clerical,0,0,30,0
47,Private,7,Farming-fishing,0,0,40,0
56,Private,13,Sales,0,0,40,1
18,Private,6,Other-service,0,0,30,0
47,Private,9,Exec-managerial,0,0,55,0
33,Private,12,Sales,0,0,40,1
29,Private,14,Exec-managerial,0,0,45,0
34,Private,9,Machine-op-inspct,0,0,40,0
20,Private,10,Adm-clerical,0,0,35,0
38,Self-emp-not-inc,9,Sales,4508,0,55,0
35,Self-emp-not-inc,13,Craft-repair,0,0,7,0
21,Private,10,Sales,0,0,30,0
45,Private,14,Adm-clerical,0,0,36,0
43,Private,12,Prof-specialty,0,0,50,1
18,Private,9,Handlers-cleaners,0,0,40,0
38,State-gov,9,Adm-clerical,0,0,38,0
21,?,10,?,0,0,35,0
59,Private,9,Tech-support,0,0,40,0
30,Private,12,Craft-repair,0,0,40,0
41,Private,14,Exec-managerial,-31073,0,55,0
28,Private,13,Sales,0,0,40,0
41,Private,13,Exec-managerial,4386,0,50,1
61,Private,6,Machine-op-inspct,0,0,40,0
51,Self-emp-not-inc,9,Sales,0,0,40,0
44,Private,7,Sales,0,0,44,0
32,Self-emp-not-inc,13,Sales,0,0,47,0
22,Private,9,Other-service,0,0,40,0
21,Private,10,Sales,0,0,40,0
23,Private,10,Other-service,0,0,40,0
44,Self-emp-not-inc,15,Prof-specialty,0,0,60,1
43,Local-gov,10,Craft-repair,0,0,40,1
30,Private,13,Prof-specialty,0,0,40,0
37,Private,11,Machine-op-inspct,0,0,42,1
37,?,9,?,0,0,42,0
44,Private,12,Adm-clerical,0,0,40,0
42,?,9,?,0,0,40,0
41,Private,9,Craft-repair,0,0,40,0
67,Self-emp-not-inc,9,Farming-fishing,0,0,60,0
29,Private,13,Exec-managerial,0,0,55,0
68,Private,5,Craft-repair,1797,0,24,0
29,Private,15,Prof-specialty,2174,0,72,0
43,Federal-gov,13,Prof-specialty,0,0,40,1
54,Private,9,Other-service,0,0,32,0
33,Private,10,Other-service,0,0,40,0
45,Private,9,Exec-managerial,0,0,40,0
59,Private,9,Other-service,0,0,40,1
30,Local-gov,13,Prof-specialty,0,0,40,0
60,Self-emp-not-inc,9,Exec-managerial,0,2559,50,1
24,Private,7,Sales,0,0,40,0
19,Self-emp-not-inc,10,Craft-repair,0,0,20,0
49,Local-gov,10,Other-service,0,0,30,0
23,Private,9,Other-service,0,0,25,0
28,Private,9,Handlers-cleaners,0,0,40,0
22,Private,9,Sales,0,0,15,0
42,Private,14,Exec-managerial,0,0,45,0
35,Private,9,Machine-op-inspct,0,0,35,0
27,Private,13,Sales,0,1848,55,1
57,Private,13,Sales,0,1902,40,1
60,Self-emp-inc,13,Exec-managerial,7298,0,60,1
44,Local-gov,9,Protective-serv,0,0,52,1
37,Private,12,Sales,0,0,40,0
55,Private,14,Prof-specialty,15024,0,50,1
50,Private,14,Exec-managerial,0,1485,40,0
51,Private,9,Handlers-cleaners,0,0,45,0
42,Private,10,Craft-repair,0,0,45,0
37,Private,9,Craft-repair,0,0,40,0
49,Private,4,Transport-moving,2407,0,50,0
42,Private,6,Transport-moving,0,0,50,0
30,Private,10,Adm-clerical,0,0,25,0
40,Private,10,Sales,0,0,50,0
40,Private,10,Exec-managerial,0,0,60,0
54,State-gov,14,Prof-specialty,0,0,45,1
28,Private,10,Tech-support,0,0,40,0
24,Private,9,Craft-repair,0,0,40,0
37,Private,10,Other-service,0,0,30,0
19,Private,9,Craft-repair,0,0,40,0
37,Private,10,Machine-op-inspct,0,0,40,1
71,Private,13,Tech-support,2329,0,16,0
23,Private,2,Farming-fishing,0,0,36,0
52,Private,9,Sales,0,0,25,0
61,Private,9,Sales,0,0,40,0
52,?,8,?,0,0,40,1
23,Private,10,Adm-clerical,0,0,45,0
46,Private,9,Craft-repair,0,0,40,0
31,Private,6,Transport-moving,0,0,40,0
27,Private,13,Other-service,0,0,35,0
67,Private,7,Other-service,0,0,9,0
45,Private,10,Adm-clerical,0,0,40,0
37,Private,12,Prof-specialty,0,0,45,1
47,Private,14,Prof-specialty,0,0,50,1
40,Private,11,Machine-op-inspct,0,0,40,1
40,Private,11,Adm-clerical,0,0,40,1
26,Private,13,Sales,0,0,20,0
19,Private,10,Sales,0,0,22,0
58,Private,9,Sales,0,0,40,1
43,Private,9,Craft-repair,0,0,35,0
38,Private,13,Exec-managerial,15024,0,50,0
17,Private,7,Other-service,0,0,12,0
32,Private,9,Craft-repair,0,0,40,0
33,Private,14,Exec-managerial,0,0,60,0
32,Private,10,Tech-support,0,0,40,0
44,Self-emp-inc,10,Exec-managerial,0,0,50,1
31,Private,12,Craft-repair,0,0,40,0
42,Private,9,Transport-moving,0,0,50,1
83,?,9,?,0,0,20,0
63,Self-emp-inc,15,Prof-specialty,15024,0,50,1
40,Self-emp-inc,14,Exec-managerial,15024,0,30,1
32,Private,9,Transport-moving,0,0,40,0
37,Private,13,Exec-managerial,0,1887,47,1
59,Private,11,Tech-support,7298,0,40,1
24,Private,10,Sales,0,0,33,0
53,Private,13,Prof-specialty,0,0,80,0
42,Private,16,Prof-specialty,0,0,40,1
44,Self-emp-not-inc,13,Sales,0,0,40,0
63,Private,9,Other-service,0,0,24,0
18,Private,7,Handlers-cleaners,0,0,18,0
28,Self-emp-inc,13,Exec-managerial,5013,0,55,0
27,Private,10,Other-service,0,1721,20,0
60,Private,10,Craft-repair,0,0,47,0
34,Local-gov,10,Protective-serv,0,0,40,0
70,Private,9,Sales,0,0,40,0
27,Private,13,Other-service,0,0,40,0
47,Private,10,Tech-support,0,0,40,0
34,Private,12,Craft-repair,0,0,50,0
74,Self-emp-not-inc,10,Exec-managerial,0,0,4,0
35,Local-gov,13,Prof-specialty,5721,0,40,0
47,Federal-gov,13,Exec-managerial,0,1887,40,0
55,Local-gov,8,Adm-clerical,0,0,40,0
30,Private,15,Prof-specialty,0,0,50,0
58,Local-gov,12,Adm-clerical,0,0,40,0
34,Private,10,Sales,0,0,55,1
35,Private,9,Exec-managerial,0,0,55,1
36,Private,9,Machine-op-inspct,0,0,30,0
25,State-gov,13,Tech-support,2463,0,40,0
30,Private,12,Prof-specialty,0,0,53,0
23,Private,12,Other-service,0,0,60,0
39,Private,10,Adm-clerical,0,0,40,0
32,Private,10,Tech-support,0,0,20,0
33,Private,9,Prof-specialty,0,0,40,0
40,Private,13,Handlers-cleaners,0,0,40,1
61,Private,9,Sales,0,0,40,0
31,Private,10,Handlers-cleaners,0,0,40,0
47,Self-emp-not-inc,9,Craft-repair,0,0,40,0
28,Local-gov,12,Protective-serv,0,0,40,0
43,Private,12,Craft-repair,0,0,40,0
36,Self-emp-inc,10,Sales,0,0,60,1
36,Private,13,Prof-specialty,0,0,50,0
40,Private,9,Machine-op-inspct,0,0,50,0
35,Private,10,Handlers-cleaners,0,0,40,0
21,Private,10,Other-service,0,0,20,0
42,Self-emp-not-inc,10,Farming-fishing,0,0,70,0
30,Private,9,Craft-repair,0,0,40,0
18,Private,9,Machine-op-inspct,0,0,40,0
44,Private,9,Machine-op-inspct,0,0,56,0
28,Private,10,Sales,0,0,40,0
34,Private,10,Adm-clerical,0,0,40,0
49,Private,13,Exec-managerial,0,0,56,1
56,?,9,?,0,0,40,0
51,Private,9,Craft-repair,0,0,40,0
51,Self-emp-not-inc,7,Farming-fishing,0,0,45,1
22,State-gov,10,Adm-clerical,0,0,15,0
49,Private,12,Sales,0,0,45,0
58,Local-gov,13,Prof-specialty,0,0,40,1
32,Private,9,Machine-op-inspct,0,0,40,0
22,Private,9,Transport-moving,0,0,50,1
36,Federal-gov,14,Prof-specialty,0,0,45,1
50,Private,13,Craft-repair,0,0,50,0
58,Private,13,Adm-clerical,14084,0,40,1
35,State-gov,10,Exec-managerial,0,0,40,0
35,Private,9,Handlers-cleaners,0,0,40,0
39,Self-emp-inc,10,Prof-specialty,0,0,25,0
40,Private,11,Craft-repair,0,0,40,0
32,Private,13,Machine-op-inspct,0,0,50,0
30,Self-emp-not-inc,13,Sales,0,0,50,0
33,Private,11,Other-service,0,0,10,0
38,Private,10,Craft-repair,0,0,40,1
67,Federal-gov,9,Adm-clerical,0,0,40,0
25,Private,10,Adm-clerical,0,0,40,0
35,Self-emp-inc,9,Other-service,0,0,60,0
20,Private,9,Sales,0,0,40,0
47,Private,9,Machine-op-inspct,0,0,40,0
21,Local-gov,10,Prof-specialty,0,0,35,0
17,Private,7,Other-service,0,0,20,0
63,Self-emp-not-inc,13,Sales,0,0,15,0
43,Federal-gov,9,Adm-clerical,0,0,40,0
19,?,6,?,0,0,25,0
30,Private,9,Craft-repair,0,0,45,0
26,Local-gov,9,Tech-support,0,0,75,0
24,Private,9,Other-service,0,0,25,0
22,Local-gov,7,Handlers-cleaners,0,0,35,0
37,Local-gov,12,Craft-repair,0,0,40,0
52,Private,9,Adm-clerical,0,0,40,0
47,Private,10,Other-service,0,0,35,0
29,Federal-gov,10,Tech-support,0,0,40,1
60,Private,16,Prof-specialty,0,0,65,1
44,Private,14,Sales,0,0,48,0
27,Private,10,Machine-op-inspct,0,0,40,0
38,Private,9,Other-service,0,0,20,0
25,?,13,?,0,0,20,0
57,Self-emp-not-inc,9,Farming-fishing,0,0,72,0
47,Private,9,Adm-clerical,0,0,40,0
36,Federal-gov,10,Handlers-cleaners,0,0,50,0
35,Private,10,Tech-support,0,0,40,0
36,Private,9,Handlers-cleaners,0,0,65,0
42,Self-emp-not-inc,9,Transport-moving,0,0,45,0
53,Private,9,Exec-managerial,0,0,40,0
42,Private,9,Craft-repair,0,0,40,0
32,Federal-gov,9,Exec-managerial,0,0,40,0
33,Private,10,Adm-clerical,15024,0,40,0
19,Private,10,Handlers-cleaners,0,0,35,0
39,Private,10,Prof-specialty,0,0,40,0
22,Private,9,Sales,0,0,40,0
44,Private,14,Other-service,0,0,55,0
43,Private,14,Exec-managerial,0,0,45,0
22,Local-gov,9,Handlers-cleaners,0,0,50,0
34,Private,9,Prof-specialty,0,0,37,0
48,Private,9,Craft-repair,0,0,40,0
24,Private,5,Other-service,0,0,40,0
90,Local-gov,9,Craft-repair,11678,0,40,0
33,Private,9,Adm-clerical,0,0,45,0
29,Private,9,Sales,0,0,40,0
54,Private,14,Exec-managerial,0,1887,44,1
74,State-gov,10,Sales,0,0,16,0
19,Private,9,Tech-support,0,0,55,0
45,Federal-gov,11,Adm-clerical,0,0,48,0
48,Private,10,Sales,0,0,50,1
70,?,9,?,0,0,40,0
26,State-gov,13,Prof-specialty,0,0,38,0
50,Self-emp-inc,13,Prof-specialty,0,0,45,1
75,Self-emp-not-inc,10,Craft-repair,0,1735,40,0
35,Self-emp-not-inc,9,Craft-repair,0,0,50,0
42,Private,11,Prof-specialty,0,0,40,0
26,Private,9,Farming-fishing,0,0,40,0
71,Self-emp-not-inc,9,Farming-fishing,0,0,15,0
30,Private,13,Adm-clerical,0,1902,40,1
56,Private,9,Transport-moving,0,0,44,1
18,Private,10,Sales,0,0,20,0
40,Private,9,Craft-repair,0,0,40,0
47,Private,10,Sales,0,0,60,0
35,Private,13,Adm-clerical,0,0,40,0
22,Private,10,Sales,0,0,40,0
34,Self-emp-not-inc,13,Exec-managerial,0,1485,35,0
26,Private,9,Machine-op-inspct,0,0,40,0
32,Federal-gov,9,Other-service,0,0,40,0
31,Private,11,Adm-clerical,0,0,30,0
34,Private,10,Other-service,0,0,40,0
39,Self-emp-not-inc,5,Craft-repair,0,0,40,0
38,Private,13,Exec-managerial,0,0,40,0
34,Private,13,Prof-specialty,0,0,36,0
26,Private,9,Adm-clerical,0,0,50,0
25,Private,10,Exec-managerial,0,0,40,0
64,Federal-gov,10,Exec-managerial,0,0,45,0
40,Private,10,Machine-op-inspct,0,0,50,1
49,Self-emp-inc,9,Prof-specialty,0,0,60,0
61,Private,9,Machine-op-inspct,0,0,40,0
45,Private,11,Exec-managerial,0,0,44,0
33,Local-gov,14,Exec-managerial,0,0,40,0
28,Private,10,Sales,0,0,50,0
41,Private,10,Tech-support,0,0,40,0
22,Private,10,Craft-repair,0,0,40,0
48,?,9,?,0,0,25,0
33,Local-gov,12,Handlers-cleaners,0,0,40,0
53,Private,12,Exec-managerial,0,0,40,0
33,Local-gov,3,Other-service,0,0,40,0
46,Private,6,Handlers-cleaners,0,0,45,0
26,Private,9,Adm-clerical,0,0,40,0
24,Private,9,Handlers-cleaners,0,0,20,0
31,Private,9,Craft-repair,0,0,40,0
19,Private,10,Adm-clerical,0,0,20,0
25,State-gov,10,Tech-support,0,0,40,0
69,State-gov,16,Prof-specialty,0,0,50,1
67,Private,7,Adm-clerical,0,0,20,0
48,Private,9,Craft-repair,0,0,40,0
26,Private,9,Adm-clerical,0,0,40,0
45,Private,9,Transport-moving,0,0,40,0
36,Local-gov,11,Protective-serv,0,0,40,1
43,Private,14,Exec-managerial,0,0,50,0
34,Private,14,Exec-managerial,0,0,50,0
44,State-gov,14,Prof-specialty,7688,0,40,1
48,Local-gov,10,Exec-managerial,0,0,40,0
25,Private,9,Handlers-cleaners,0,0,40,0
46,Local-gov,14,Prof-specialty,8614,0,55,1
23,Self-emp-not-inc,10,Farming-fishing,0,0,35,0
20,Private,9,Other-service,0,0,40,0
44,Private,11,Craft-repair,0,0,40,0
23,Private,9,Adm-clerical,0,0,40,0
40,Private,9,Other-service,0,0,45,0
19,Private,10,Adm-clerical,0,0,28,0
42,Private,13,Other-service,0,0,50,0
49,Private,9,Sales,0,0,40,0
33,Local-gov,13,Prof-specialty,0,0,60,0
57,Private,6,Adm-clerical,0,0,64,0
49,Local-gov,10,Protective-serv,0,0,40,0
35,Private,13,Sales,0,0,40,0
26,Private,9,Adm-clerical,0,0,48,0
18,Never-worked,6,?,0,0,40,0
44,Self-emp-inc,13,Sales,0,0,60,0
19,Private,5,Handlers-cleaners,0,0,40,0
57,Private,10,Sales,0,0,40,0
48,Private,16,Prof-specialty,0,0,45,1
28,Private,10,Handlers-cleaners,0,0,40,0
82,Private,4,Handlers-cleaners,0,0,2,0
47,Private,9,Other-service,0,0,32,0
26,Private,10,Exec-managerial,0,0,40,0
37,Private,15,Prof-specialty,0,0,50,1
36,Private,15,Prof-specialty,0,0,55,0
24,Private,13,Exec-managerial,0,0,15,0
63,Private,10,Exec-managerial,0,1887,40,0
20,Private,9,Machine-op-inspct,0,0,40,0
26,Local-gov,13,Prof-specialty,1055,0,40,0
17,Private,7,Priv-house-serv,0,0,12,0
42,Private,9,Craft-repair,0,0,40,0
44,State-gov,9,Adm-clerical,0,0,38,0
55,Private,9,Adm-clerical,0,0,40,0
34,Private,4,Priv-house-serv,0,0,30,0
27,Self-emp-not-inc,9,Transport-moving,0,0,50,0
26,Private,13,Exec-managerial,0,0,40,0
18,Private,7,Sales,0,0,35,0
